Row_ID,Ship_Mode,Segment,State,Region,Category,Sub-Category,Sales,Discount,Profit
2318,Standard_Class,Corporate,South_Dakota,Central,Office_Supplies,Binders,60.83,0,30.415
2319,Standard_Class,Corporate,South_Dakota,Central,Technology,Accessories,389.97,0,132.5898
2320,First_Class,Consumer,Virginia,South,Office_Supplies,Appliances,194.32,0,56.3528
2321,Standard_Class,Corporate,Washington,West,Technology,Accessories,265.93,0,63.8232
2322,Second_Class,Corporate,Kentucky,South,Office_Supplies,Binders,94.74,0,44.5278
2323,Second_Class,Corporate,Kentucky,South,Office_Supplies,Binders,60.64,0,27.8944
2324,Second_Class,Corporate,Kentucky,South,Office_Supplies,Binders,76.3,0,38.15
2325,Second_Class,Corporate,Kentucky,South,Office_Supplies,Binders,364.8,0,167.808
2326,Second_Class,Corporate,New_York,East,Office_Supplies,Binders,79.872,0.2,29.952
2327,Second_Class,Corporate,New_York,East,Furniture,Bookcases,46.384,0.2,1.1596
2328,Second_Class,Corporate,New_York,East,Office_Supplies,Paper,12.96,0,6.2208
2329,First_Class,Home_Office,Colorado,West,Office_Supplies,Envelopes,14.352,0.2,5.2026
2330,Standard_Class,Corporate,Pennsylvania,East,Furniture,Furnishings,547.136,0.2,-68.392
2331,Second_Class,Corporate,California,West,Office_Supplies,Storage,41.96,0,2.9372
2332,Second_Class,Corporate,California,West,Office_Supplies,Paper,41.7,0,20.85
2333,Standard_Class,Consumer,Indiana,Central,Office_Supplies,Paper,277.4,0,133.152
2334,Standard_Class,Consumer,Indiana,Central,Office_Supplies,Paper,5.78,0,2.8322
2335,Standard_Class,Consumer,Tennessee,South,Office_Supplies,Appliances,69.216,0.2,11.2476
2336,Same_Day,Consumer,Connecticut,East,Office_Supplies,Envelopes,10.86,0,5.1042
2337,Same_Day,Consumer,Connecticut,East,Office_Supplies,Appliances,426.79,0,123.7691
2338,Same_Day,Consumer,New_York,East,Office_Supplies,Paper,25.92,0,12.4416
2339,Same_Day,Consumer,New_York,East,Office_Supplies,Paper,45.92,0,22.5008
2340,Standard_Class,Consumer,Ohio,East,Office_Supplies,Art,10.72,0.2,1.742
2341,Standard_Class,Consumer,Georgia,South,Office_Supplies,Art,41.86,0,10.465
2342,First_Class,Home_Office,Massachusetts,East,Furniture,Furnishings,63.2,0,23.384
2343,First_Class,Home_Office,Massachusetts,East,Technology,Accessories,113.97,0,27.3528
2344,Second_Class,Consumer,Illinois,Central,Office_Supplies,Storage,123.552,0.2,-29.3436
2345,Standard_Class,Home_Office,Wisconsin,Central,Office_Supplies,Appliances,490.32,0,137.2896
2346,Standard_Class,Consumer,Texas,Central,Office_Supplies,Paper,70.08,0.2,24.528
2347,Standard_Class,Consumer,Texas,Central,Office_Supplies,Binders,1.272,0.8,-2.1624
2348,Standard_Class,Consumer,Texas,Central,Furniture,Tables,557.585,0.3,0
2349,Same_Day,Corporate,California,West,Office_Supplies,Binders,9.024,0.2,3.1584
2350,Same_Day,Corporate,California,West,Office_Supplies,Binders,69.456,0.2,22.5732
2351,Same_Day,Corporate,California,West,Office_Supplies,Paper,10.86,0,5.3214
2352,Same_Day,Corporate,California,West,Office_Supplies,Appliances,79.47,0,22.2516
2353,Same_Day,Corporate,California,West,Office_Supplies,Art,10.08,0,5.04
2354,First_Class,Corporate,California,West,Furniture,Bookcases,1552.831,0.15,200.9546
2355,First_Class,Corporate,California,West,Office_Supplies,Binders,137.24,0.2,46.3185
2356,First_Class,Corporate,California,West,Technology,Accessories,36.51,0,15.6993
2357,First_Class,Corporate,California,West,Technology,Machines,239.976,0.2,80.9919
2358,Standard_Class,Corporate,New_York,East,Furniture,Tables,1579.746,0.4,-447.5947
2359,Standard_Class,Corporate,New_York,East,Furniture,Tables,1071.576,0.4,-553.6476
2360,Standard_Class,Corporate,New_York,East,Furniture,Tables,613.908,0.4,-122.7816
2361,Standard_Class,Corporate,New_York,East,Office_Supplies,Paper,34.86,0,16.3842
2362,Standard_Class,Corporate,New_York,East,Office_Supplies,Paper,155.04,0,75.9696
2363,Standard_Class,Consumer,Ohio,East,Office_Supplies,Binders,13.71,0.7,-10.054
2364,Standard_Class,Home_Office,Virginia,South,Furniture,Furnishings,127.88,0,40.9216
2365,Standard_Class,Home_Office,Virginia,South,Office_Supplies,Appliances,160.32,0,44.8896
2366,Standard_Class,Home_Office,Virginia,South,Office_Supplies,Binders,46,0,20.7
2367,Second_Class,Consumer,California,West,Furniture,Chairs,120.712,0.2,-18.1068
2368,First_Class,Consumer,Maryland,East,Office_Supplies,Paper,23.12,0,11.3288
2369,Standard_Class,Corporate,Ohio,East,Furniture,Furnishings,532.704,0.2,-26.6352
2370,Standard_Class,Corporate,Ohio,East,Office_Supplies,Art,4.912,0.2,0.307
2371,Second_Class,Corporate,Rhode_Island,East,Technology,Accessories,252,0,93.24
2372,Second_Class,Corporate,Illinois,Central,Furniture,Furnishings,60.288,0.6,-27.1296
2373,Second_Class,Corporate,Illinois,Central,Office_Supplies,Fasteners,2.632,0.2,0.8225
2374,Second_Class,Corporate,Illinois,Central,Office_Supplies,Paper,23.688,0.2,7.6986
2375,Second_Class,Corporate,Illinois,Central,Furniture,Chairs,253.372,0.3,-14.4784
2376,Standard_Class,Consumer,Georgia,South,Office_Supplies,Fasteners,5.67,0,0.1134
2377,Second_Class,Consumer,Ohio,East,Office_Supplies,Binders,76.776,0.7,-58.8616
2378,Second_Class,Consumer,Ohio,East,Office_Supplies,Supplies,9.184,0.2,1.148
2379,Standard_Class,Home_Office,California,West,Office_Supplies,Paper,32.75,0,15.065
2380,Standard_Class,Home_Office,Ohio,East,Office_Supplies,Fasteners,7.216,0.2,1.7138
2381,Standard_Class,Home_Office,Ohio,East,Office_Supplies,Paper,49.568,0.2,15.49
2382,Standard_Class,Home_Office,Ohio,East,Furniture,Furnishings,54.712,0.2,11.6263
2383,First_Class,Consumer,California,West,Office_Supplies,Appliances,176.04,0,45.7704
2384,First_Class,Consumer,California,West,Office_Supplies,Art,16.02,0,4.4856
2385,First_Class,Consumer,California,West,Office_Supplies,Binders,185.92,0.2,62.748
2386,First_Class,Consumer,California,West,Technology,Phones,211.168,0.2,15.8376
2387,First_Class,Consumer,California,West,Technology,Copiers,479.984,0.2,59.998
2388,First_Class,Consumer,California,West,Office_Supplies,Fasteners,7.86,0,3.6156
2389,First_Class,Consumer,California,West,Office_Supplies,Binders,24.448,0.2,8.8624
2390,Standard_Class,Consumer,New_York,East,Office_Supplies,Paper,6.48,0,3.1104
2391,Standard_Class,Consumer,New_York,East,Office_Supplies,Paper,41.86,0,20.5114
2392,Standard_Class,Consumer,New_York,East,Technology,Accessories,1619.91,0,97.1946
2393,Standard_Class,Consumer,New_York,East,Furniture,Furnishings,113.92,0,42.1504
2394,Standard_Class,Consumer,Massachusetts,East,Office_Supplies,Art,39.68,0,10.3168
2395,Standard_Class,Corporate,New_York,East,Technology,Accessories,37.6,0,2.256
2396,Standard_Class,Corporate,New_York,East,Technology,Accessories,59.9,0,23.96
2397,Standard_Class,Corporate,New_York,East,Office_Supplies,Paper,37,0,16.65
2398,Second_Class,Consumer,California,West,Office_Supplies,Labels,5.76,0,2.8224
2399,Second_Class,Consumer,California,West,Office_Supplies,Art,16.68,0,4.3368
2400,Standard_Class,Corporate,South_Carolina,South,Office_Supplies,Storage,628.81,0,12.5762
2401,Standard_Class,Corporate,South_Carolina,South,Office_Supplies,Storage,56.45,0,14.677
2402,Second_Class,Consumer,Missouri,Central,Office_Supplies,Storage,94.2,0,23.55
2403,Second_Class,Consumer,Missouri,Central,Office_Supplies,Envelopes,28.4,0,13.348
2404,Standard_Class,Corporate,Texas,Central,Furniture,Bookcases,956.6648,0.32,-225.0976
2405,Standard_Class,Consumer,California,West,Technology,Accessories,1115.91,0,200.8638
2406,Standard_Class,Consumer,California,West,Technology,Phones,128.744,0.2,-28.9674
2407,Standard_Class,Consumer,California,West,Technology,Phones,79.92,0.2,26.973
2408,Standard_Class,Consumer,California,West,Office_Supplies,Art,24.2,0,7.986
2409,Standard_Class,Consumer,California,West,Technology,Phones,359.976,0.2,130.4913
2410,First_Class,Home_Office,California,West,Furniture,Furnishings,211.84,0,76.2624
2411,Standard_Class,Home_Office,Pennsylvania,East,Office_Supplies,Fasteners,5.68,0.2,1.917
2412,Second_Class,Corporate,California,West,Office_Supplies,Binders,7.52,0.2,2.632
2413,Standard_Class,Consumer,California,West,Office_Supplies,Paper,11.96,0,5.8604
2414,Standard_Class,Consumer,California,West,Furniture,Tables,629.064,0.2,31.4532
2415,Standard_Class,Consumer,Wisconsin,Central,Furniture,Chairs,754.45,0,60.356
2416,Standard_Class,Home_Office,Massachusetts,East,Furniture,Bookcases,301.96,0,60.392
2417,Standard_Class,Corporate,New_Mexico,West,Technology,Accessories,595,0,95.2
2418,Standard_Class,Corporate,New_Mexico,West,Office_Supplies,Binders,79.872,0.2,29.952
2419,Standard_Class,Corporate,Nevada,West,Technology,Machines,2396.4,0.2,179.73
2420,Standard_Class,Corporate,California,West,Office_Supplies,Storage,63.56,0,3.178
2421,Standard_Class,Corporate,California,West,Technology,Accessories,99.99,0,43.9956
2422,Standard_Class,Home_Office,Illinois,Central,Office_Supplies,Storage,230.376,0.2,-48.9549
2423,Standard_Class,Home_Office,Illinois,Central,Office_Supplies,Paper,9.664,0.2,3.2616
2424,Standard_Class,Consumer,Ohio,East,Technology,Accessories,158.928,0.2,41.7186
2425,Standard_Class,Consumer,Ohio,East,Office_Supplies,Binders,13.023,0.7,-10.4184
2426,Standard_Class,Consumer,Ohio,East,Furniture,Tables,273.06,0.4,-104.673
2427,Standard_Class,Consumer,Ohio,East,Office_Supplies,Fasteners,39.312,0.2,12.7764
2428,Standard_Class,Corporate,Texas,Central,Office_Supplies,Binders,1.344,0.8,-2.1504
2429,Standard_Class,Corporate,Texas,Central,Office_Supplies,Binders,8.272,0.8,-13.6488
2430,Standard_Class,Corporate,Texas,Central,Furniture,Furnishings,12.544,0.6,-9.0944
2431,Standard_Class,Home_Office,California,West,Office_Supplies,Labels,58.48,0,27.4856
2432,Standard_Class,Corporate,Washington,West,Furniture,Furnishings,7.4,0,3.034
2433,Standard_Class,Consumer,New_York,East,Furniture,Chairs,366.786,0.1,65.2064
2434,Standard_Class,Consumer,Texas,Central,Technology,Phones,54.368,0.2,4.0776
2435,First_Class,Corporate,Virginia,South,Office_Supplies,Envelopes,33.96,0,16.98
2436,First_Class,Corporate,Virginia,South,Office_Supplies,Appliances,826.11,0,322.1829
2437,Standard_Class,Consumer,New_Mexico,West,Furniture,Furnishings,545.85,0,114.6285
2438,Second_Class,Consumer,Colorado,West,Furniture,Tables,145.98,0.5,-99.2664
2439,Second_Class,Consumer,Colorado,West,Office_Supplies,Paper,35.808,0.2,12.5328
2440,Standard_Class,Consumer,Florida,South,Furniture,Furnishings,7.904,0.2,2.1736
2441,Standard_Class,Consumer,New_Jersey,East,Technology,Phones,345,0,86.25
2442,Standard_Class,Consumer,New_Jersey,East,Furniture,Tables,174.286,0.3,-19.9184
2443,Standard_Class,Consumer,New_Jersey,East,Office_Supplies,Appliances,662.84,0,172.3384
2444,Standard_Class,Consumer,New_Jersey,East,Technology,Accessories,95.1,0,30.432
2445,Standard_Class,Consumer,New_Jersey,East,Office_Supplies,Envelopes,26.88,0,12.9024
2446,Standard_Class,Consumer,New_Jersey,East,Technology,Phones,257.98,0,74.8142
2447,Standard_Class,Consumer,California,West,Office_Supplies,Envelopes,17.48,0,8.2156
2448,Standard_Class,Consumer,Pennsylvania,East,Furniture,Chairs,492.835,0.3,-14.081
2449,Second_Class,Consumer,South_Carolina,South,Office_Supplies,Storage,269.49,0,5.3898
2450,Standard_Class,Home_Office,California,West,Office_Supplies,Binders,29.12,0.2,9.828
2451,Second_Class,Consumer,New_York,East,Office_Supplies,Labels,18.75,0,9
2452,Second_Class,Consumer,New_York,East,Technology,Phones,119.7,0,31.122
2453,Second_Class,Consumer,New_York,East,Office_Supplies,Binders,9.144,0.2,3.0861
2454,Second_Class,Consumer,New_York,East,Technology,Accessories,57.06,0,18.2592
2455,Second_Class,Consumer,New_York,East,Technology,Accessories,71.6,0,13.604
2456,Second_Class,Consumer,New_York,East,Office_Supplies,Storage,107.44,0,27.9344
2457,Second_Class,Consumer,New_York,East,Office_Supplies,Labels,7.31,0,3.4357
2458,Second_Class,Consumer,New_York,East,Office_Supplies,Art,59.1,0,22.458
2459,Second_Class,Consumer,New_York,East,Office_Supplies,Storage,46.53,0,12.0978
2460,Standard_Class,Consumer,New_Jersey,East,Office_Supplies,Appliances,97.84,0,25.4384
2461,Second_Class,Consumer,Washington,West,Office_Supplies,Paper,29.97,0,13.4865
2462,Second_Class,Consumer,Washington,West,Office_Supplies,Binders,98.352,0.2,34.4232
2463,Standard_Class,Consumer,New_York,East,Office_Supplies,Binders,83.92,0.2,29.372
2464,Standard_Class,Consumer,New_York,East,Office_Supplies,Binders,14.624,0.2,5.1184
2465,Standard_Class,Consumer,New_York,East,Technology,Phones,136.99,0,36.9873
2466,Standard_Class,Consumer,New_York,East,Office_Supplies,Labels,3.15,0,1.512
2467,Standard_Class,Consumer,Virginia,South,Office_Supplies,Paper,9.11,0,4.0995
2468,Standard_Class,Consumer,Virginia,South,Office_Supplies,Storage,571.44,0,165.7176
2469,Standard_Class,Consumer,Virginia,South,Office_Supplies,Paper,32.4,0,15.552
2470,Standard_Class,Consumer,Virginia,South,Office_Supplies,Storage,16.91,0,4.5657
2471,Standard_Class,Consumer,North_Carolina,South,Furniture,Furnishings,14.272,0.2,4.2816
2472,Standard_Class,Consumer,North_Carolina,South,Furniture,Bookcases,451.136,0.2,-67.6704
2473,Standard_Class,Consumer,North_Carolina,South,Office_Supplies,Appliances,64.864,0.2,6.4864
2474,First_Class,Consumer,California,West,Furniture,Chairs,217.584,0.2,-29.9178
2475,First_Class,Consumer,California,West,Technology,Accessories,82.95,0,29.0325
2476,First_Class,Consumer,California,West,Office_Supplies,Labels,87.71,0,41.2237
2477,First_Class,Consumer,California,West,Office_Supplies,Appliances,1101.48,0,429.5772
2478,Second_Class,Corporate,California,West,Furniture,Tables,1322.352,0.2,-99.1764
2479,Standard_Class,Consumer,New_York,East,Office_Supplies,Art,5.46,0,1.4742
2480,Standard_Class,Consumer,Texas,Central,Office_Supplies,Supplies,11.184,0.2,0.8388
2481,Standard_Class,Consumer,Texas,Central,Office_Supplies,Storage,153.584,0.2,-32.6366
2482,Standard_Class,Consumer,Washington,West,Office_Supplies,Storage,1003.62,0,0
2483,Standard_Class,Home_Office,Washington,West,Technology,Phones,35.168,0.2,11.4296
2484,Standard_Class,Home_Office,Washington,West,Furniture,Tables,1137.75,0,250.305
2485,Standard_Class,Home_Office,Washington,West,Office_Supplies,Binders,99.68,0.2,32.396
2486,Standard_Class,Home_Office,Washington,West,Office_Supplies,Art,5.56,0,1.4456
2487,Second_Class,Corporate,Delaware,East,Office_Supplies,Storage,85.52,0,22.2352
2488,Second_Class,Corporate,Delaware,East,Office_Supplies,Art,9.84,0,2.6568
2489,Second_Class,Corporate,Delaware,East,Office_Supplies,Paper,20.04,0,9.6192
2490,Second_Class,Consumer,New_York,East,Technology,Phones,631.96,0,303.3408
2491,Second_Class,Consumer,New_York,East,Office_Supplies,Paper,23.92,0,10.764
2492,Second_Class,Consumer,California,West,Office_Supplies,Paper,90.24,0,41.5104
2493,Standard_Class,Consumer,New_York,East,Technology,Phones,4548.81,0,1228.1787
2494,Second_Class,Consumer,Texas,Central,Furniture,Tables,300.93,0.3,-34.392
2495,Second_Class,Consumer,Texas,Central,Technology,Phones,719.96,0.2,53.997
2496,Standard_Class,Consumer,Indiana,Central,Furniture,Chairs,647.84,0,32.392
2497,Standard_Class,Home_Office,California,West,Office_Supplies,Storage,64.17,0,18.6093
2498,Standard_Class,Home_Office,California,West,Office_Supplies,Envelopes,124.46,0,58.4962
2499,Standard_Class,Corporate,California,West,Office_Supplies,Binders,9.584,0.2,3.3544
2500,First_Class,Consumer,Florida,South,Office_Supplies,Envelopes,37.608,0.2,12.6927
2501,First_Class,Corporate,Illinois,Central,Office_Supplies,Paper,12.224,0.2,4.4312
2502,First_Class,Corporate,Illinois,Central,Office_Supplies,Binders,2.304,0.8,-3.5712
2503,First_Class,Corporate,Illinois,Central,Office_Supplies,Binders,9.36,0.8,-16.38
2504,Standard_Class,Consumer,California,West,Office_Supplies,Labels,7.38,0,3.4686
2505,Second_Class,Consumer,California,West,Office_Supplies,Storage,53.72,0,15.0416
2506,Second_Class,Consumer,California,West,Office_Supplies,Supplies,8187.65,0,327.506
2507,Second_Class,Consumer,California,West,Furniture,Furnishings,77.92,0,34.2848
2508,Same_Day,Consumer,Texas,Central,Office_Supplies,Appliances,32.784,0.8,-85.2384
2509,Standard_Class,Corporate,California,West,Technology,Phones,196.776,0.2,14.7582
2510,Standard_Class,Corporate,California,West,Technology,Accessories,479.94,0,52.7934
2511,Standard_Class,Home_Office,Oklahoma,Central,Office_Supplies,Storage,1117.92,0,55.896
2512,First_Class,Consumer,Louisiana,South,Technology,Accessories,106.5,0,41.535
2513,Standard_Class,Home_Office,Florida,South,Office_Supplies,Binders,45.66,0.7,-33.484
2514,Standard_Class,Corporate,Illinois,Central,Technology,Accessories,95.968,0.2,1.1996
2515,Standard_Class,Corporate,Illinois,Central,Furniture,Chairs,47.992,0.3,-2.0568
2516,Standard_Class,Consumer,Ohio,East,Office_Supplies,Storage,264.32,0.2,19.824
2517,Standard_Class,Consumer,Texas,Central,Office_Supplies,Envelopes,604.656,0.2,204.0714
2518,Standard_Class,Corporate,New_Jersey,East,Furniture,Furnishings,129.93,0,12.993
2519,Standard_Class,Home_Office,Oklahoma,Central,Office_Supplies,Labels,20.16,0,9.8784
2520,Standard_Class,Home_Office,Oklahoma,Central,Office_Supplies,Labels,29.46,0,14.4354
2521,Standard_Class,Home_Office,Oklahoma,Central,Office_Supplies,Appliances,868.59,0,251.8911
2522,Standard_Class,Home_Office,Oklahoma,Central,Office_Supplies,Paper,12.96,0,6.2208
2523,Standard_Class,Home_Office,Oklahoma,Central,Technology,Phones,5.5,0,1.375
2524,Standard_Class,Home_Office,Oklahoma,Central,Office_Supplies,Binders,121.6,0,55.936
2525,Standard_Class,Consumer,Texas,Central,Office_Supplies,Art,42.048,0.2,5.256
2526,Standard_Class,Consumer,Texas,Central,Technology,Accessories,25.488,0.2,4.4604
2527,Standard_Class,Consumer,Texas,Central,Office_Supplies,Binders,6.9,0.8,-12.075
2528,Standard_Class,Consumer,Texas,Central,Office_Supplies,Binders,9.648,0.8,-16.884
2529,Standard_Class,Consumer,Texas,Central,Office_Supplies,Paper,7.968,0.2,2.8884
2530,Standard_Class,Home_Office,Florida,South,Office_Supplies,Paper,10.368,0.2,3.6288
2531,Standard_Class,Corporate,Arkansas,South,Office_Supplies,Paper,114.2,0,52.532
2532,Standard_Class,Corporate,Arkansas,South,Office_Supplies,Binders,17.96,0,8.2616
2533,Standard_Class,Corporate,Arkansas,South,Office_Supplies,Fasteners,12.67,0,4.5612
2534,Standard_Class,Corporate,Arkansas,South,Technology,Accessories,339.96,0,122.3856
2535,Second_Class,Corporate,Pennsylvania,East,Office_Supplies,Storage,1801.632,0.2,-337.806
2536,First_Class,Corporate,California,West,Technology,Accessories,46.32,0,18.0648
2537,Second_Class,Consumer,Ohio,East,Furniture,Chairs,181.986,0.3,-54.5958
2538,Second_Class,Consumer,Ohio,East,Technology,Phones,431.976,0.4,-100.7944
